,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5878,1,24.0,0,0.0,10,238.5,0.0,0.011111111,0.0,0.0,5,2,4,3,3,1,0,0
5879,0,0.0,0,0.0,33,1239.5,0.041666667500000004,0.095098039,0.0,1.0,5,2,2,1,2,2,1,0
5880,0,0.0,0,0.0,82,3394.1229175000003,0.002061856,0.010173465,0.0,0.0,3,1,1,1,3,2,0,0
5881,1,9.0,0,0.0,82,3148.173939,0.021875,0.039475088,0.0,0.4,5,3,2,8,13,2,0,0
5882,3,74.0,0,0.0,53,893.5111111,0.003571429,0.005357143,0.0,0.0,3,1,1,4,9,2,1,1
5883,6,96.0,0,0.0,50,2871.262932,0.001851852,0.008161036,0.0,0.0,5,1,1,1,2,2,0,0
5884,2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,3,2,5,1,3,2,0,0
5885,0,0.0,0,0.0,5,36.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,3,1,2,0,0
5886,0,0.0,0,0.0,3,46.75,0.0,0.066666667,0.0,0.0,11,2,2,3,10,2,0,0
5887,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,3,2,7,3,2,0,0
5888,8,17.34848485,0,0.0,19,291.2589744,0.0,0.043589744,0.0,0.0,3,2,2,7,1,2,0,0
5889,0,0.0,0,0.0,44,2588.5,0.019047619,0.041201814,0.0,0.8,5,3,2,1,4,2,0,0
5890,0,0.0,0,0.0,9,639.0,0.0,0.025,0.0,0.0,3,1,1,2,9,2,1,1
5891,7,115.7272727,0,0.0,43,2660.283333,0.030612245,0.055782313,0.0,0.0,7,2,2,2,13,2,0,0
5892,4,84.75,0,0.0,46,962.9011905,0.004444444,0.01212963,0.0,0.0,12,1,1,6,2,2,0,0
5893,2,83.0,0,0.0,3,264.0,0.0,0.05,0.0,0.6,5,3,3,7,11,1,0,0
5894,2,13.0,0,0.0,66,2061.926508,0.013235294,0.014202682,0.0,0.0,7,3,2,6,3,2,0,0
5895,0,0.0,0,0.0,18,1360.5,0.016666667,0.040740741,0.0,0.6,5,2,2,6,3,2,0,0
5896,3,77.33333333,0,0.0,24,1051.291667,0.0,0.014814815,0.0,0.0,12,2,13,9,20,2,0,0
5897,2,0.0,0,0.0,8,119.0,0.041666667500000004,0.1,0.0,0.0,5,1,2,1,2,2,0,0
5898,0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,0.0,12,1,1,2,2,1,0,0
5899,1,4.0,0,0.0,13,2123.5,0.015384615,0.030769231,0.0,0.0,11,2,2,1,3,2,0,1
5900,2,119.8,0,0.0,15,643.5,0.0,0.005882353,0.0,0.0,9,3,2,1,5,2,1,0
5901,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.0,0.008686559,0.0,0.0,12,2,2,6,1,2,0,1
5903,10,231.49999999999997,0,0.0,42,1553.583333,0.009,0.019666667,0.0,0.0,2,1,1,3,2,2,0,0
5904,0,0.0,0,0.0,66,2060.508333,0.005797101,0.022567288,0.0,0.0,11,2,2,1,1,2,0,0
5905,3,231.49999999999997,0,0.0,33,2270.75,0.0,0.010840336,0.0,0.0,12,2,2,7,2,2,0,0
5906,0,0.0,0,0.0,17,364.5416667,0.0,0.041666667,0.0,0.0,12,3,2,8,13,2,0,0
5907,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,1,1,15,2,0,0
5908,0,0.0,0,0.0,17,85.66666667,0.023529412,0.080392157,0.0,0.0,3,2,2,6,1,2,0,0
5909,7,231.49999999999997,0,0.0,52,1896.272222,0.005310734,0.013192815,0.0,0.0,3,3,2,6,1,2,0,0
5910,0,0.0,0,0.0,4,992.0,0.0,0.05,0.0,0.2,5,2,2,4,13,2,0,0
5911,1,25.5,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,11,1,1,8,8,1,0,1
5912,0,0.0,0,0.0,17,212.8333333,0.041176471,0.067647059,0.0,0.4,5,1,1,4,3,2,0,0
5913,5,96.0,0,0.0,81,2833.814103,0.00021645,0.025137085,0.0,0.0,11,4,1,7,2,2,0,0
5914,0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,5,2,2,8,4,2,0,0
5915,5,28.0,0,0.0,6,80.0,0.0,0.028571429,0.0,0.0,3,2,4,3,1,2,0,0
5916,3,37.5,0,0.0,46,1804.9,0.017730496,0.039361702,0.0,0.0,5,2,2,3,6,2,0,0
5917,5,231.49999999999997,0,0.0,14,548.25,0.022222222,0.05,0.0,0.0,5,1,1,2,2,2,1,0
5918,10,231.49999999999997,0,0.0,67,3394.1229175000003,0.00375,0.01725,0.0,0.0,5,2,2,4,2,2,0,0
5919,10,231.49999999999997,0,0.0,26,2988.883333,0.0,0.002903226,0.0,0.0,9,2,2,1,2,2,0,0
5920,0,0.0,0,0.0,5,41.0,0.04,0.08,0.0,0.0,12,2,5,1,1,2,0,0
5921,0,0.0,0,0.0,20,562.0071429,0.0,0.00125,0.0,0.0,11,1,1,1,3,2,0,0
5922,2,149.2,0,0.0,3,133.7333333,0.0,0.04,0.0,0.0,10,3,2,6,20,1,0,0
5923,0,0.0,0,0.0,6,80.5,0.033333333,0.066666667,0.0,0.0,11,2,2,3,1,2,0,0
5924,3,47.8,0,0.0,33,451.1890072,0.0,0.00240967,0.0,0.0,8,1,1,2,3,2,1,0
5925,2,30.0,0,0.0,24,1530.194444,0.007407407,0.014814815,0.0,0.0,3,1,1,1,10,2,0,0
5926,0,0.0,0,0.0,4,30.5,0.0,0.05,0.0,0.0,3,2,4,3,3,2,0,0
5927,3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,3,4,1,3,1,2,0,0
5928,0,0.0,0,0.0,7,114.6,0.028571429,0.033333333,0.0,0.0,3,3,2,1,10,2,0,0
5929,3,168.0,0,0.0,7,296.1666667,0.0,0.011111111,0.0,0.0,3,2,2,3,2,1,0,0
5930,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,1,1,3,9,2,1,0
5931,3,121.4,0,0.0,36,1418.377619,0.041666667500000004,0.080562169,0.0,0.0,7,2,2,8,1,2,1,0
5932,0,0.0,0,0.0,13,734.0,0.0,0.0375,0.0,0.0,5,1,1,1,3,2,0,0
5933,1,87.0,0,0.0,38,1326.25,0.013157895,0.028508772,0.0,0.0,5,2,2,1,4,2,0,1
5934,2,136.6666667,0,0.0,20,1572.571429,0.0,0.015873016,0.0,0.0,3,3,2,3,1,2,0,0
5935,2,210.0,0,0.0,10,591.1666667,0.02,0.016,0.0,0.0,3,3,2,1,2,2,0,0
5936,8,206.0,0,0.0,39,1750.333333,0.0,0.008695652,0.0,0.0,3,2,2,1,1,2,0,0
5937,0,0.0,0,0.0,22,850.2083333,0.0,0.016666667,0.0,0.0,3,1,1,1,2,2,0,0
5938,9,179.275,0,0.0,82,3394.1229175000003,0.0,0.005545073,0.0,0.0,12,2,2,6,2,2,1,0
5939,2,26.5,0,0.0,0,0.0,0.0,0.1,0.0,0.0,12,2,2,3,8,1,0,0
5940,0,0.0,0,0.0,2,135.0,0.0,0.1,0.0,0.0,3,1,1,1,2,2,0,0
5941,0,0.0,0,0.0,3,140.0,0.041666667500000004,0.103571429,0.0,0.0,5,3,2,1,3,2,0,0
5942,0,0.0,0,0.0,34,1122.272727,0.041666667500000004,0.071018519,0.0,0.8,5,2,2,4,6,2,0,0
5943,3,110.5357143,0,0.0,10,396.3452381,0.011111111,0.031834215,0.0,0.0,11,3,2,4,2,2,0,0
5944,1,7.625,0,0.0,21,1104.9,0.0,0.014603175,0.0,0.0,12,2,2,1,1,2,0,0
5945,9,183.7083333,0,0.0,80,1143.371078,0.002463054,0.019057903,0.0,0.0,5,1,1,3,3,2,1,0
5946,8,123.0,0,0.0,8,95.0,0.009090909,0.027272727,0.0,0.4,5,1,1,5,2,1,0,0
5947,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,8,6,1,6,2,0,0
5949,6,36.0,0,0.0,13,125.125,0.041666667500000004,0.053333333,0.0,0.0,11,3,2,3,1,2,1,0
5951,0,0.0,0,0.0,4,99.0,0.0,0.05,0.0,0.4,5,1,1,7,2,2,0,0
5952,1,44.0,0,0.0,56,2075.983333,0.0,0.014545455,0.0,0.0,5,2,5,2,3,2,0,1
5953,0,0.0,0,0.0,5,103.0,0.0,0.04,0.0,0.0,3,2,2,1,2,2,0,0
5954,0,0.0,0,0.0,7,271.5,0.0,0.028571429,0.0,0.0,11,8,2,3,2,2,0,0
5955,2,5.0,0,0.0,0,0.0,0.0,0.066666667,0.0,0.8,5,1,1,8,5,1,0,0
5956,1,4.0,0,0.0,9,495.0,0.022222222,0.044444444,0.0,0.2,5,3,2,2,19,2,0,0
5957,0,0.0,0,0.0,3,48.0,0.041666667500000004,0.066666667,0.0,0.0,5,1,1,1,3,2,0,0
5958,2,14.0,0,0.0,31,754.5,0.0,0.00625,0.0,0.0,3,2,2,1,8,2,1,0
5959,0,0.0,0,0.0,2,25.0,0.0,0.1,0.0,0.0,5,2,2,1,5,2,1,0
5960,0,0.0,0,0.0,18,1093.083333,0.011111111,0.011481481,0.0,0.0,11,3,2,3,1,2,0,0
5961,0,0.0,0,0.0,30,1029.583333,0.003571429,0.009166667,0.0,0.0,12,3,2,1,2,2,0,0
5962,3,22.27777778,0,0.0,6,36.90277778,0.0,0.086666667,0.0,0.0,11,2,2,2,2,2,0,0
5963,4,144.5,0,0.0,39,1299.5,0.004878049,0.021138211,0.0,0.0,11,2,2,1,1,2,0,0
5964,0,0.0,0,0.0,27,630.75,0.016,0.02,0.0,0.0,11,2,2,3,1,2,1,0
5965,0,0.0,0,0.0,2,187.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,1,3,2,0,0
5966,3,60.0,0,0.0,34,783.6363636,0.0,0.000505051,0.0,0.0,12,2,2,1,1,2,1,0
5967,2,26.0,0,0.0,46,1852.75,0.0,0.005797101,0.0,0.0,3,2,2,2,3,2,0,0
5968,0,0.0,0,0.0,12,231.75,0.0,0.016666667,0.0,0.0,11,1,1,2,1,2,0,0
5969,0,0.0,0,0.0,17,631.5,0.011764706,0.064705882,0.0,0.8,5,2,2,1,13,2,0,0
5970,0,0.0,0,0.0,13,89.0,0.041666667500000004,0.1,0.0,0.0,3,2,2,2,1,2,0,0
5971,2,7.0,0,0.0,27,559.4,0.014814815,0.030452675,0.0,0.0,3,2,4,4,3,2,1,0
5972,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.003939056,0.015263169,0.0,0.4,5,2,2,3,4,2,0,0
5973,0,0.0,0,0.0,23,383.0,0.031818182,0.047575758,0.0,0.0,5,1,1,1,4,2,1,0
5974,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,2,2,4,8,1,0,0
5975,3,54.5,0,0.0,3,23.0,0.041666667500000004,0.066666667,0.0,0.0,12,1,1,1,8,2,0,0
5976,2,23.2,0,0.0,3,0.0,0.041666667500000004,0.103571429,0.0,0.0,8,2,2,3,5,1,0,0
5977,2,231.49999999999997,0,0.0,82,3394.1229175000003,0.004123711,0.015307716,0.0,0.0,5,2,2,1,6,2,0,1
5978,0,0.0,0,0.0,1,15.6,0.0,0.0,0.0,0.0,9,1,1,6,3,1,0,1
5979,3,44.0,0,0.0,14,469.8761905,0.0,0.005357143,0.0,0.0,3,2,4,1,10,2,0,0
5980,0,0.0,0,0.0,6,39.5,0.0,0.02,0.0,0.0,2,2,2,1,3,2,0,0
5981,9,231.49999999999997,0,0.0,35,1941.066667,0.01255814,0.02917153,0.0,0.0,8,3,2,7,2,2,0,0
5982,2,13.1,0,0.0,62,3394.1229175000003,0.0,0.020625,0.0,0.0,9,2,2,3,2,2,1,0
5983,3,231.49999999999997,0,0.0,4,110.5,0.0,0.011111111,0.0,0.0,3,3,2,8,2,1,1,0
5984,1,0.0,0,0.0,11,1019.5,0.022222222,0.044444444,0.0,0.0,5,2,5,3,1,2,0,1
5985,0,0.0,0,0.0,32,776.9232515,0.001176471,0.013779093,0.0,0.0,11,1,1,3,20,2,0,0
5986,3,231.49999999999997,0,0.0,64,1810.966667,0.003174603,0.012962963,0.0,0.0,5,3,2,1,6,2,0,0
5987,3,15.0,0,0.0,12,1138.25,0.030769231,0.048717949,0.0,0.0,12,1,1,1,3,2,0,0
5988,0,0.0,0,0.0,4,75.5,0.0,0.05,0.0,0.0,3,2,2,1,1,2,1,0
5989,0,0.0,0,0.0,12,459.0,0.0,0.02,0.0,0.0,3,2,4,3,1,2,0,0
5990,1,42.0,0,0.0,10,1057.0,0.022222222,0.014814815,0.0,0.0,5,3,2,8,15,1,1,0
5991,7,231.49999999999997,0,0.0,31,1629.641667,0.0,0.026063126,0.0,0.0,12,2,2,4,2,2,0,0
5992,0,0.0,0,0.0,7,211.6333333,0.0,0.0,0.0,0.0,8,1,1,1,5,1,0,1
5993,0,0.0,0,0.0,21,197.3333333,0.00952381,0.041269841,0.0,0.8,5,2,10,7,4,2,0,0
5994,6,231.49999999999997,0,0.0,46,3368.305556,0.003846154,0.011858974,0.0,0.0,11,2,2,1,2,1,0,0
5995,5,72.5,0,0.0,16,1154.766667,0.005263158,0.026315789,0.0,0.0,5,2,4,1,2,2,1,0
5996,2,67.75,0,0.0,11,417.9892857,0.016666667,0.043148148,0.0,0.0,11,3,2,1,2,2,0,0
5997,0,0.0,0,0.0,6,161.6666667,0.0,0.05,0.0,0.0,12,2,2,9,3,1,0,0
5998,5,73.0,0,0.0,18,498.3333333,0.01,0.04,0.0,0.0,5,2,4,7,3,2,0,0
5999,0,0.0,0,0.0,7,113.25,0.00952381,0.080952381,0.0,0.0,12,2,2,4,10,2,0,0
6000,5,112.3333333,0,0.0,55,2831.561111,0.0,0.028576998,0.0,0.0,5,2,2,3,1,2,0,0
6001,7,172.0595238,0,0.0,82,3394.1229175000003,0.006893004,0.031570985,0.0,0.0,11,2,5,1,1,2,0,0
6002,5,222.75,0,0.0,31,3394.1229175000003,0.011764706,0.025098039,0.0,0.0,12,1,1,2,1,2,0,0
6003,1,15.75,0,0.0,82,3394.1229175000003,0.002472799,0.013233522,0.0,0.0,11,2,2,1,2,2,0,0
6004,1,23.0,0,0.0,35,1513.0,0.04,0.069333333,0.0,0.4,5,2,2,1,1,2,0,0
6005,0,0.0,0,0.0,23,1299.5,0.034782609,0.069565217,0.0,0.6,5,2,2,1,4,2,0,0
6006,0,0.0,0,0.0,24,2022.25,0.008333333,0.048611111,0.0,0.0,5,2,2,3,13,2,0,0
6007,1,14.2,0,0.0,22,839.568189,0.0,0.000952381,0.0,0.0,11,3,2,3,2,1,1,1
6008,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,1,3,2,0,0
6009,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,1,4,2,2,0,0
6010,6,231.49999999999997,0,0.0,22,740.5,0.008,0.02,0.0,0.0,12,3,2,1,2,2,0,0
6011,3,55.33333333,0,0.0,4,420.0,0.0125,0.0625,0.0,0.0,8,1,1,4,3,2,0,1
6012,5,187.1,0,0.0,82,3394.1229175000003,0.001960784,0.013366013,0.0,0.0,11,2,2,7,3,2,0,1
6014,1,18.0,0,0.0,29,765.3928571,0.0,0.000892857,0.0,0.0,11,2,2,8,3,1,0,0
6015,0,0.0,0,0.0,3,81.75,0.0,0.033333333,0.0,0.0,12,3,2,3,6,2,0,0
6016,2,73.6,0,0.0,38,813.6016667,0.004878049,0.037398374,0.0,0.0,11,1,1,3,1,2,0,0
6017,0,0.0,0,0.0,49,2259.047619,0.008163265,0.034693878,0.0,0.0,11,2,2,8,1,2,0,0
6018,0,0.0,0,0.0,16,824.2291667,0.0,0.045138889,0.0,0.0,12,2,2,3,2,2,0,1
6019,10,231.49999999999997,0,0.0,7,634.1666667,0.015384615,0.015384615,0.0,0.0,3,1,2,3,2,2,0,0
6020,2,6.0,0,0.0,38,876.4766667,0.0,0.014529915,0.0,0.0,10,3,2,1,1,2,0,1
6021,9,97.64285714,0,0.0,37,584.5958874,0.005128205,0.013043478,0.0,0.0,3,2,4,1,3,2,1,0
6022,3,142.2,0,0.0,24,755.0,0.0,0.007407407,0.0,0.0,10,2,5,7,2,1,1,0
6023,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,4,7,3,2,0,0
6024,0,0.0,0,0.0,82,3394.1229175000003,0.006439394,0.020569813,0.0,0.0,11,1,1,1,2,2,1,0
6025,0,0.0,0,0.0,17,308.25,0.023529412,0.064705882,0.0,0.0,11,2,2,1,13,2,0,0
6026,6,69.125,0,0.0,82,3394.1229175000003,0.005701754,0.020960781,0.0,0.0,11,2,2,1,1,2,0,0
6027,3,109.0,0,0.0,11,2351.333333,0.0,0.025,0.0,0.0,5,2,2,9,3,2,1,0
6028,0,0.0,0,0.0,3,0.0,0.041666667500000004,0.103571429,0.0,0.8,5,3,2,1,3,2,0,0
6029,0,0.0,0,0.0,19,401.9,0.041666667500000004,0.092982456,0.0,0.0,8,1,1,2,1,2,0,0
6030,1,28.2,0,0.0,17,608.2166667,0.041666667500000004,0.051851852,0.0,0.0,7,2,2,2,1,2,0,0
6031,2,231.49999999999997,0,0.0,28,1793.214286,0.005714286,0.016428571,0.0,0.0,11,2,2,1,10,2,0,1
6032,1,59.4,0,0.0,73,891.568795,0.0,0.0,0.0,0.0,9,2,2,3,2,1,0,1
6033,0,0.0,0,0.0,2,27.0,0.0,0.05,0.0,0.0,5,3,2,3,3,2,0,0
6034,0,0.0,0,0.0,72,3394.1229175000003,0.033789954,0.06037786,0.0,0.0,9,2,5,2,1,2,0,0
6035,8,203.4166667,0,0.0,82,3394.1229175000003,0.0,0.009314826,0.0,0.0,11,2,2,1,6,2,0,1
6036,0,0.0,0,0.0,12,483.2916667,0.0,0.041666667,0.0,0.0,12,2,5,1,1,2,0,0
6037,9,179.3785714,0,0.0,8,131.9785714,0.0,0.0025,0.0,0.0,9,2,2,1,5,1,0,0
6038,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.6,5,2,2,8,3,2,0,0
6039,6,63.0,0,0.0,82,3394.1229175000003,0.003108808,0.011118588,0.0,0.0,5,4,1,2,2,2,0,0
6041,5,231.49999999999997,0,0.0,17,452.0,0.041666667500000004,0.070737742,0.0,0.0,8,2,2,3,4,2,0,0
6042,5,181.8666667,0,0.0,82,3394.1229175000003,0.005412371,0.022099252,0.0,0.0,11,2,2,1,1,2,0,0
6043,0,0.0,0,0.0,3,104.0,0.0,0.066666667,0.0,0.0,11,2,4,3,1,2,0,0
6045,6,104.1136364,0,0.0,82,2411.789279,0.0,0.01068254,0.0,0.0,5,3,2,5,6,2,0,0
6046,0,0.0,0,0.0,2,32.0,0.0,0.1,0.0,0.0,2,2,2,1,3,2,0,0
6047,0,0.0,0,0.0,13,252.0,0.0,0.061538462,0.0,0.0,5,2,2,8,3,2,0,0
6048,0,0.0,0,0.0,10,693.5,0.0,0.022222222,0.0,0.0,5,2,2,1,4,1,0,1
6049,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.6,2,2,2,3,2,2,0,0
6050,0,0.0,0,0.0,15,1134.455556,0.0,0.001333333,0.0,0.0,12,2,4,1,2,2,0,1
6051,3,106.75,0,0.0,5,137.3333333,0.0,0.005,0.0,0.0,3,3,2,1,2,1,1,0
6052,10,231.49999999999997,0,0.0,24,718.9566667,0.0,0.003448276,0.0,0.0,10,3,2,1,4,2,0,0
6053,1,109.8,0,0.0,55,3394.1229175000003,0.005357143,0.011607143,0.0,0.0,9,1,1,4,2,2,0,0
6054,7,109.5,0,0.0,25,349.6969697,0.0,0.019047619,0.0,0.0,10,1,1,1,2,2,0,0
6056,4,97.0,0,0.0,22,739.5833333,0.009090909,0.006060606,0.0,0.0,5,1,1,6,4,1,1,0
6057,0,0.0,0,0.0,52,1192.317857,0.006410256,0.033012821,0.0,0.0,5,2,6,1,3,2,0,0
6058,1,26.0,0,0.0,16,638.8333333,0.0,0.0125,0.0,0.0,3,2,4,2,2,1,0,0
6059,4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,2,1,1,3,3,2,0,0
6060,3,154.0,0,0.0,58,1978.214286,0.0,0.000409836,0.0,0.6,5,2,5,3,2,1,0,0
6061,1,28.0,0,0.0,14,924.0,0.014285714,0.028571429,0.0,0.0,5,1,1,3,4,2,1,0
6062,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.8,2,1,1,2,3,2,0,0
6063,1,2.0,0,0.0,79,1319.547421,0.005128205,0.00962556,0.0,0.0,11,1,1,1,3,2,0,0
6064,0,0.0,0,0.0,80,3394.1229175000003,0.0025,0.026547619,0.0,0.0,11,2,2,1,2,2,0,0
6065,0,0.0,0,0.0,58,2498.029762,0.020689655,0.046264368,0.0,0.4,5,2,6,3,20,2,0,0
6066,0,0.0,0,0.0,5,177.6666667,0.0,0.04,0.0,0.0,5,1,1,1,4,1,0,0
6067,0,0.0,0,0.0,4,25.0,0.0,0.1,0.0,0.0,5,2,2,3,3,2,0,0
6068,1,6.0,0,0.0,21,1046.32,0.019565217,0.053623188,0.0,0.0,9,4,1,5,1,2,1,0
6069,5,162.5,0,0.0,82,1164.099635,0.010714286,0.01668402,0.0,0.0,5,3,2,7,2,2,0,0
6070,7,156.9,0,0.0,32,1123.691667,0.002702703,0.011312741,0.0,0.0,5,3,5,7,2,1,0,1
6071,10,231.49999999999997,0,0.0,19,538.2,0.0,0.00952381,0.0,0.0,5,2,5,3,6,1,0,0
6072,9,125.2659091,0,0.0,82,3231.853672,0.007792208,0.016586922,0.0,0.0,12,2,2,9,2,2,1,0
6073,0,0.0,0,0.0,3,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,3,2,1,13,2,0,0
6074,0,0.0,0,0.0,11,814.5,0.0,0.01,0.0,0.0,3,1,1,1,2,1,0,0
6075,0,0.0,0,0.0,39,1348.45,0.01025641,0.02039072,0.0,0.0,7,1,2,1,4,2,0,0
6076,0,0.0,0,0.0,38,1377.409524,0.000877193,0.018859649,0.0,0.0,5,2,2,2,4,2,0,0
6077,3,36.2,0,0.0,16,166.7062706,0.0,0.014705882,0.0,0.0,8,2,2,6,5,1,0,0
6078,8,164.5833333,0,0.0,62,2587.150595,0.008333333,0.013161376,0.0,0.0,12,1,2,7,2,2,0,0
6079,1,55.0,0,0.0,9,548.0,0.0,0.04,0.0,0.0,5,2,4,3,4,2,0,1
6080,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,1,1,1,3,2,0,0
6081,0,0.0,0,0.0,7,80.0,0.028571429,0.057142857,0.0,0.0,5,2,2,4,3,2,1,0
6082,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,2,7,10,2,1,0
6083,8,231.49999999999997,0,0.0,82,3394.1229175000003,0.001780415,0.010905045,0.0,0.0,3,2,2,3,1,2,0,0
6084,0,0.0,0,0.0,15,1074.428571,0.015384615,0.021538462,0.0,0.0,3,3,2,1,1,2,0,0
6085,0,0.0,0,0.0,8,551.1666667,0.025,0.035,0.0,0.0,3,3,2,2,3,2,0,0
6086,4,59.53333333,0,0.0,13,183.65,0.0,0.011764706,0.0,0.0,9,2,2,9,2,1,0,0
6087,0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.0,3,1,1,2,3,2,0,0
6088,0,0.0,0,0.0,8,100.0,0.041666667500000004,0.103571429,0.0,1.0,5,2,5,1,11,2,1,0
6089,10,231.49999999999997,0,0.0,82,3394.1229175000003,7.5e-05,0.005865824,0.0,0.0,11,2,2,2,1,2,1,1
6090,0,0.0,0,0.0,11,499.0,0.0,0.018181818,0.0,0.0,12,4,1,1,2,2,0,0
6091,0,0.0,0,0.0,8,157.5714286,0.0,0.025,0.0,0.0,3,3,2,2,3,2,0,0
6092,3,51.48,0,0.0,16,164.8133333,0.038095238,0.05991342,0.0,0.0,10,1,1,6,5,2,1,0
6093,2,11.0,0,0.0,35,1557.166667,0.005555556,0.024074074,0.0,0.0,5,2,4,3,3,2,0,0
6094,1,72.0,0,0.0,82,1212.030303,0.005102041,0.021451247,0.0,0.0,5,2,2,5,6,2,0,0
6095,3,135.0,0,0.0,25,2765.2,0.008,0.016888889,0.0,0.0,5,2,2,2,1,2,0,0
6096,8,196.55,0,0.0,27,422.5333333,0.0,0.009195402,0.0,0.0,9,2,4,1,2,2,0,0
6097,7,231.49999999999997,0,0.0,68,2435.74375,0.002564103,0.01555896,0.0,0.0,12,1,1,1,2,2,0,0
6098,6,141.5,0,0.0,46,1431.333333,0.003703704,0.015432099,0.0,0.0,5,1,1,1,4,2,1,0
6099,0,0.0,0,0.0,15,270.0,0.028571429,0.035714286,0.0,0.0,3,2,2,7,1,2,0,0
6100,10,231.49999999999997,0,0.0,40,3394.1229175000003,0.005555556,0.020381594,0.0,0.6,5,2,2,3,4,2,0,0
6101,4,71.3,0,0.0,66,3394.1229175000003,0.009950249,0.02453119,0.0,0.4,5,2,2,6,11,2,0,0
6102,1,151.5,0,0.0,10,304.75,0.0,0.007407407,0.0,0.0,12,3,2,2,2,2,0,0
6103,0,0.0,0,0.0,6,463.5,0.0,0.033333333,0.0,0.0,3,2,5,1,3,2,0,0
6104,0,0.0,0,0.0,11,435.3333333,0.041666667500000004,0.103571429,0.0,0.0,11,1,1,1,3,2,0,0
6105,5,66.5,0,0.0,29,1141.175,0.010416667,0.025902778,0.0,0.0,11,3,2,1,2,2,0,0
6106,6,125.25,0,0.0,82,3394.1229175000003,0.008108108,0.015188129,0.0,0.0,11,2,2,1,2,2,1,1
6107,2,21.0,0,0.0,9,84.1,0.0,0.006060606,0.0,0.0,10,2,2,3,2,1,0,0
6108,3,44.3,0,0.0,17,468.85,0.01,0.006666667,0.0,0.0,8,1,2,1,2,2,0,1
6109,1,19.0,0,0.0,13,748.6666667,0.0,0.020512821,0.0,0.0,3,1,2,6,3,2,0,0
6110,0,0.0,0,0.0,3,48.0,0.0,0.033333333,0.0,0.0,3,2,2,5,1,2,1,0
6111,4,98.0,0,0.0,17,1243.5,0.0,0.008695652,0.0,0.0,5,1,1,2,2,1,0,1
6112,8,134.3733333,0,0.0,40,1773.610152,0.004255319,0.008355899,0.0,0.0,11,1,1,8,2,2,1,1
6113,2,44.0,0,0.0,8,667.6666667,0.0,0.018181818,0.0,0.0,5,2,2,1,4,2,1,1
6114,0,0.0,0,0.0,15,181.5,0.0125,0.05,0.0,0.0,5,2,5,3,3,2,0,0
6115,3,133.5,0,0.0,15,443.9333333,0.0,0.02,0.0,0.0,5,1,1,3,6,2,0,0
6116,5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,2,2,2,8,1,2,1,0
6117,5,78.5,0,0.0,48,1266.119048,0.0,0.005788982,0.0,0.0,3,2,2,1,8,1,0,0
6118,0,0.0,0,0.0,12,364.75,0.025,0.025,0.0,0.0,11,2,6,3,2,2,0,0
6119,2,5.0,0,0.0,3,32.0,0.0,0.066666667,0.0,1.0,5,2,2,2,5,2,1,0
6120,2,16.0,0,0.0,33,1123.242857,0.006060606,0.021969697,0.0,0.0,3,2,2,3,13,2,0,0
6121,5,152.875,0,0.0,46,2295.182143,0.004081633,0.014873664,0.0,0.2,5,3,2,4,1,2,0,0
6122,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,1,2,1,1,2,0,0
6123,4,89.5,0,0.0,3,30.0,0.0,0.033333333,0.0,0.0,5,1,1,1,2,2,1,0
